id,university, major, degree, decision, status, year, gpafin, grev, grem, grew, new_gre
15103,New York University(NYU),CS,PhD,Rejected,U,2014,3.7,170,160,4.5,TRUE
15105,New York University (NYU),CS,PhD,Rejected,U,2014,3.7,161,170,4.5,TRUE
15114,University Of South Florida,CS,PhD,Accepted,I,2014,3.5,153,163,3,TRUE
15119,North Carolina State University,CS,Masters,Accepted,I,2014,3.33,157,165,4,TRUE
15120,University Of Bristol,CS,Masters,Accepted,A,2014,3.55,163,158,4,TRUE
15121,Rutgers University,CS,PhD,Accepted,I,2014,3,152,163,3.5,TRUE
15122,Rutgers University,CS,PhD,Accepted,A,2014,3.9,167,166,4,TRUE
15125,Northeastern University (NEU),CS,PhD,Accepted,I,2014,3.4,157,165,2.5,TRUE
15131,University Of North Carolina - Chapel Hill ( UNC - CH ),CS,PhD,Accepted,A,2014,3.66,167,163,5.5,TRUE
15133,North Carolina State University,CS,Masters,Accepted,I,2014,3.96,163,167,4.5,TRUE
15135,University Of South Florida,CS,PhD,Accepted,I,2014,4,154,164,4,TRUE
15138,Washington University In St. Louis,CS,PhD,Rejected,I,2014,3.4,154,169,4,TRUE
15139,Washington University In St. Louis,CS,PhD,Rejected,I,2014,3.8,151,166,3.5,TRUE
15143,Washington University In St. Louis,CS,PhD,Rejected,I,2014,3.8,146,169,3.5,TRUE
15144,Northeastern University,CS,PhD,Accepted,I,2014,3.7,152,164,3,TRUE
15149,Washington University In St. Louis,CS,PhD,Rejected,I,2014,3.6,155,162,3.5,TRUE
15150,Washington University In St. Louis,CS,PhD,Rejected,I,2014,3.77,159,164,4.5,TRUE
15154,"University Of California, Los Angeles (UCLA)",CS,PhD,Accepted,I,2014,3.67,141,169,3,TRUE
15155,Rutgers University,CS,PhD,Accepted,A,2014,3.5,159,170,3.5,TRUE
15161,Cornell,CS,Masters,Accepted,A,2014,3.88,167,163,5,TRUE
15164,University Of Pennsylvania,CS,Masters,Accepted,I,2014,3.7,162,166,4.5,TRUE
15165,Worcester Polytechnic Institute,CS,Masters,Accepted,I,2014,3.2,162,164,2.5,TRUE
15167,UMBC,CS,PhD,Accepted,I,2014,3.67,149,168,3.5,TRUE
15168,University Of Arizona,CS,PhD,Rejected,I,2014,3.67,149,168,3.5,TRUE
15169,North Carolina State University (NCSU),CS,PhD,Accepted,I,2014,3.67,149,168,3.5,TRUE
15170,Indiana University-Bloomington,CS,PhD,Accepted,I,2014,3.67,149,168,3.5,TRUE
15175,SUNY - Albany,CS,PhD,Accepted,U,2014,3.5,146,169,3.5,TRUE
15177,UT Dallas,CS,PhD,Accepted,I,2014,3.4,160,160,3.5,TRUE
15179,Virginia Tech,CS,PhD,Accepted,I,2014,3.68,153,164,3,TRUE
15183,UC Berkeley,CS,PhD,Rejected,U,2014,3.7,159,170,4,TRUE
15184,Purdue,CS,PhD,Accepted,U,2014,3.7,159,170,4,TRUE
15189,UNC Chapel Hill,CS,Masters,Accepted,A,2014,4,170,169,6,TRUE
15190,Virginia Tech,CS,PhD,Accepted,A,2014,4,170,169,6,TRUE
15191,"University Of California, Berkeley (UCB)",CS,PhD,Rejected,A,2014,4,164,168,4,TRUE
15194,Carnegie Mellon University,CS,Masters,Rejected,I,2014,3.8,155,164,4.5,TRUE
15196,Texas A & M,CS,PhD,Rejected,I,2014,3.4,170,154,3.5,TRUE
15199,Arizona State University (ASU),CS,Masters,Accepted,I,2014,3.6,152,165,3,TRUE
15201,"University Of California, Berkeley",CS,Masters,Rejected,A,2014,3.66,169,166,4.5,TRUE
15205,Indiana University Bloomington,CS,PhD,Accepted,I,2014,3.57,154,164,3,TRUE
15209,University Of Utah,CS,Masters,Accepted,I,2014,3.95,163,166,3.5,TRUE
15210,UNC-CH,CS,Masters,Accepted,I,2014,3.67,151,166,4,TRUE
15212,UCSD,CS,PhD,Accepted,A,2014,3.81,162,165,4,TRUE
15214,Cornell (Tech),CS,Other,Accepted,A,2014,3.54,159,162,4,TRUE
15215,UC Berkeley,CS,Masters,Rejected,A,2014,3.54,159,162,4,TRUE
15218,State University Of New York At Stony Brook,CS,PhD,Accepted,I,2014,3.5,164,147,3,TRUE
15220,"University Of California, Berkeley(UCB)",CS,Masters,Rejected,I,2014,3.89,161,164,4.5,TRUE
15222,Carnegie Mellon,CS,Masters,Rejected,I,2014,3.89,161,164,4.5,TRUE
15224,University Of Wisconsin Madison,CS,PhD,Rejected,I,2014,3.57,154,164,3,TRUE
15227,"University Of California, Berkeley",CS,Masters,Rejected,I,2014,3.77,162,170,4,TRUE
15230,Princeton University,CS,Masters,Rejected,A,2014,3.54,159,162,4,TRUE
15233,"University Of California, Berkeley",CS,Masters,Accepted,A,2014,3.8,158,170,5,TRUE
15234,UC Berkeley,CS,Masters,Rejected,A,2014,3.9,160,170,5,TRUE
15235,"University Of California, Berkeley",CS,Masters,Rejected,I,2014,3.28,158,161,4.5,TRUE
15236,"University Of California, Berkeley (UCB)",CS,PhD,Rejected,I,2014,3.74,155,164,3,TRUE
15239,Princeton University,CS,Masters,Accepted,A,2014,4,170,170,5.5,TRUE
15242,University Of California Berkeley,CS,Masters,Rejected,A,2014,3.5,150,162,5,TRUE
15244,"University Of California, Berkeley",CS,Masters,Rejected,I,2014,4,164,168,5.5,TRUE
15246,UC Berkeley,CS,Masters,Rejected,I,2014,3.98,146,161,3.5,TRUE
15247,UCB,CS,Masters,Rejected,A,2014,3.88,163,167,5,TRUE
15248,Princeton University,CS,Masters,Rejected,A,2014,3.86,170,164,4.5,TRUE
15252,Stony Brook,CS,PhD,Accepted,A,2014,3.8,162,164,4,TRUE
15255,"University Of California, Santa Cruz",CS,PhD,Accepted,I,2014,3.88,157,161,5,TRUE
15259,Stony Brook University,CS,PhD,Accepted,I,2014,3.5,169,142,4,TRUE
15261,"University Of California, Berkeley",CS,PhD,Rejected,I,2014,3.8,155,160,4.5,TRUE
15266,University Of Wisconsin Madison,CS,PhD,Accepted,I,2014,3.94,164,157,3,TRUE
15269,UC Berkeley,CS,PhD,Rejected,I,2014,3.91,163,166,4,TRUE
15274,Carnegie Mellon University,CS,Masters,Rejected,I,2014,3.88,157,165,,TRUE
15284,University Of California Santa Cruz,CS,PhD,Accepted,I,2014,3.7,151,164,3.5,TRUE
15287,University Of Notre Dame,CS,PhD,Accepted,I,2014,3.3,157,161,4,TRUE
15289,Carneigie Mellon University,CS,Masters,Rejected,I,2014,3.85,169,166,3,TRUE
15292,Boston University,CS,PhD,Accepted,I,2014,3.7,151,164,3.5,TRUE
15294,University Of Arizona,CS,PhD,Accepted,I,2014,3.7,151,164,3.5,TRUE
15295,University Of Oregon,CS,PhD,Accepted,I,2014,3.7,151,164,3.5,TRUE
15304,"University Of Wisconsin, Madison",CS,Masters,Rejected,I,2014,4,159,165,4,TRUE
15318,University Of Pennsylvania (UPenn),CS,PhD,Rejected,A,2014,3.78,165,170,4.5,TRUE
15320,University Of Minnesota,CS,PhD,Rejected,U,2014,3.7,163,170,4.5,TRUE
15324,University Of Wisconsin Madison,CS,PhD,Rejected,I,2014,3.57,155,169,3,TRUE
15326,Purdue,CS,PhD,Accepted,A,2014,4,162,170,4,TRUE
15327,University Of California At Berkeley,CS,PhD,Rejected,A,2014,4,162,170,4,TRUE
15328,Carnegie Mellon University (CMU),CS,PhD,Rejected,A,2014,4,162,170,4,TRUE
15329,University Of Washington,CS,PhD,Rejected,A,2014,4,162,170,4,TRUE
15332,UC Berkeley,CS,PhD,Rejected,A,2014,3.75,164,163,5,TRUE
15334,UC Berkeley,CS,Other,Rejected,A,2014,3.9,160,170,4,TRUE
15335,University Of Wisconsin Madison,CS,PhD,Accepted,A,2014,4,167,165,5.5,TRUE
15337,CMU,CS,Masters,Rejected,U,2014,3.67,154,169,3.5,TRUE
15341,"University Of Wisconsin, Madison",CS,Masters,Accepted,I,2014,3.7,169,154,4.5,TRUE
15346,"University Of California, Berkeley",CS,PhD,Rejected,I,2014,3.33,167,164,4,TRUE
15350,UC Berkeley,CS,PhD,Rejected,I,2014,3.9,147,162,4,TRUE
15352,Carnegie Mellon University,CS,Masters,Rejected,U,2014,3.97,168,147,3,TRUE
15357,CMU,CS,Masters,Rejected,I,2014,3.2,160,161,4.5,TRUE
15359,University Of Wisconsin—​Madison,CS,PhD,Accepted,I,2014,4,160,168,4.5,TRUE
15361,Carnegie Mellon University (CMU),CS,Masters,Rejected,A,2014,3.54,159,162,4,TRUE
15362,University Of Wisconsin-Madison,CS,PhD,Rejected,I,2014,3.96,148,170,3,TRUE
15365,University Of Wisconsin Madison,CS,PhD,Rejected,U,2014,3.7,157,167,3.5,TRUE
15366,University Of Wisconsin - Madison,CS,Masters,Accepted,A,2014,3.92,160,170,4,TRUE
15374,University Of Wisconsin-Madison,CS,Masters,Accepted,I,2014,4,161,163,4,TRUE
15379,University Of Wisconsin-Madison,CS,Masters,Rejected,I,2014,3.5,157,162,3.5,TRUE
15381,Carnegie Mellon University (CMU),CS,Masters,Rejected,I,2014,4,164,167,4.5,TRUE
15383,Carnegie Mellon University CMU,CS,Masters,Rejected,I,2014,3.55,151,164,3.5,TRUE
15384,CMU,CS,Masters,Rejected,I,2014,9.99,152,165,3,TRUE
15385,Univeresity Of Wisconsin Madison,CS,Masters,Rejected,I,2014,3.95,163,166,3.5,TRUE
15388,University Of Texas At Arlington,CS,Masters,Accepted,I,2014,3.69,142,157,3,TRUE
15391,University Of Texas At Dallas,CS,Masters,Accepted,I,2014,3.69,142,157,3,TRUE
15395,UW Madison,CS,Masters,Rejected,I,2014,3.2,151,167,3.5,TRUE
15397,University Of Pennsylvania,Other,PhD,Rejected,I,2014,3.33,167,164,4,TRUE
15398,Wisconsin Madison,CS,Masters,Rejected,I,2014,3.3,157,164,4,TRUE
15399,University Of Wisconsin Madison,CS,PhD,Rejected,I,2014,3.42,142,170,3,TRUE
15400,University Of Wisconsin Madison,CS,PhD,Accepted,I,2014,3.98,156,162,3,TRUE
15403,University Of Wisconsin-Madison,CS,PhD,Accepted,I,2014,3.9,154,170,3,TRUE
15408,University Of Wisconsin (UWisc),CS,PhD,Accepted,A,2014,3.78,165,170,4.5,TRUE
15409,University Of Wisconsin-Madison,CS,PhD,Accepted,I,2014,3,154,170,3,TRUE
15411,University Of Wisconsin Madison,CS,PhD,Rejected,I,2014,3.7,144,163,3.5,TRUE
15414,University Of Wisconsin Madison,CS,PhD,Rejected,I,2014,3.5,149,163,3,TRUE
15415,University Of Wisconsin-Madison,CS,PhD,Accepted,I,2014,3.6,159,170,3,TRUE
15419,University Of Wisconsin-Madison,CS,Masters,Accepted,I,2014,3.85,169,166,3,TRUE
15420,"University Of Wisconsin, Madison",CS,Masters,Accepted,A,2014,3.86,170,164,4.5,TRUE
15421,University Of Wisconsin-Madison,CS,Masters,Accepted,I,2014,4,168,168,4.5,TRUE
15423,North Carolina State University,CS,PhD,Accepted,I,2014,3.1,162,158,4,TRUE
15424,University Of Pennsylvannia,CS,PhD,Rejected,U,2014,3.7,163,170,4.5,TRUE
15425,UPenn,CS,PhD,Rejected,U,2014,3.7,166,150,4,TRUE
15428,University Of Pennsylvania,CS,PhD,Rejected,I,2014,3.78,145,160,2.5,TRUE
15431,University Of Pennsylvania,CS,PhD,Rejected,I,2014,3.92,159,170,3,TRUE
15435,Carnegie Mellon University,CS,PhD,Rejected,A,2014,3.2,159,170,5,TRUE
15438,Carnegie Mellon University (CMU),CS,Masters,Rejected,I,2014,3.8,153,163,4,TRUE
15439,Carnegie Mellon (CMU),CS,PhD,Rejected,I,2014,3.5,142,169,4,TRUE
15440,Upenn,CS,PhD,Rejected,I,2014,3.6,146,170,4,TRUE
15441,CMU,CS,PhD,Rejected,I,2014,3.55,153,162,3.5,TRUE
15446,Carnegie Mellon University,CS,PhD,Rejected,I,2014,3.76,164,170,3.5,TRUE
15447,CMU,CS,PhD,Rejected,I,2014,3.7,143,163,4,TRUE
15460,Carnegie Mellon University,CS,PhD,Rejected,A,2014,3.75,164,163,5,TRUE
15462,Carnegie Mellon University,CS,PhD,Rejected,I,2014,3.67,151,156,3,TRUE
15463,CMU,CS,PhD,Rejected,I,2014,3.9,147,162,4,TRUE
15467,Carnegie Mellon University (CMU),CS,PhD,Rejected,I,2014,3.82,153,163,3.5,TRUE
15468,Carnegie Mellon University,CS,PhD,Rejected,I,2014,3.33,167,164,4,TRUE
15470,University Of Pennsylvania,CS,PhD,Rejected,A,2014,3.33,157,170,4,TRUE
15471,University Of Southern California,CS,PhD,Accepted,I,2014,4,156,170,3.5,TRUE
15474,Yale,CS,Masters,Rejected,I,2014,3.8,168,170,3.5,TRUE
15478,University Of Southern California,CS,Masters,Accepted,I,2014,3.8,162,164,5,TRUE
15480,ETH Zurich,CS,Masters,Accepted,I,2014,4,162,170,4.5,TRUE
15483,Carnegie Mellon University,CS,Masters,Rejected,I,2014,3.6,152,168,3.5,TRUE
15484,Arizona State University ASU,CS,Masters,Accepted,I,2014,3.55,151,164,3.5,TRUE
15485,Carnegie Mellon University CMU,CS,Masters,Rejected,I,2014,3.55,151,164,3.5,TRUE
15487,University Of Maryland At College Park,CS,PhD,Accepted,I,2014,3.76,164,170,3.5,TRUE
15489,Carnegie Mellon University,CS,Masters,Rejected,U,2014,3.68,165,147,2.5,TRUE
15490,University Of Miami,CS,PhD,Accepted,A,2014,3.3,158,165,4.5,TRUE
15492,Carnegie Melon University (CMU),CS,PhD,Rejected,A,2014,3.78,165,170,4.5,TRUE
15496,Carnegie Mellon University (CMU),CS,PhD,Rejected,A,2014,4,167,165,5.5,TRUE
15504,Purdue University,CS,PhD,Accepted,I,2014,3.8,142,165,3,TRUE
15505,Worcester Polytechnic Institute,CS,PhD,Accepted,I,2014,3,165,163,3.5,TRUE
15506,North Eastern University,CS,Masters,Accepted,I,2014,3.4,158,158,4,TRUE
15510,Brown University,CS,Masters,Accepted,A,2014,3.88,163,167,5,TRUE
15511,ETH Zurich,CS,Masters,Accepted,I,2014,3.92,163,168,4,TRUE
15517,Brown University,CS,Masters,Accepted,A,2014,3.67,157,164,5,TRUE
15518,University Of Central Florida,CS,PhD,Accepted,I,2014,3.5,158,159,4,TRUE
15519,Carnegie Mellon University (CMU),CS,Masters,Accepted,I,2014,3.85,169,167,4,TRUE
15523,EPFL,CS,PhD,Accepted,I,2014,4,155,170,,TRUE
15524,CMU,CS,Masters,Accepted,I,2014,3.8,166,153,3,TRUE
15525,Princeton,CS,PhD,Rejected,I,2014,3.8,166,153,3,TRUE
15532,Northeastern University,CS,Masters,Rejected,I,2014,2.19,148,160,3,TRUE
15534,Ut Austin,CS,PhD,Accepted,A,2014,4,170,169,6,TRUE
15535,ETH,CS,Masters,Accepted,I,2014,4,154,170,3.5,TRUE
15537,Brown University,CS,Masters,Accepted,A,2014,3.75,164,163,5.5,TRUE
15538,University Of Toronto,CS,PhD,Accepted,A,2014,3.72,159,167,4.5,TRUE
15539,University Of Illinois At Urbana-Champaign,CS,Masters,Accepted,I,2014,3.7,162,168,4,TRUE
15540,"University Of California, Irvine",CS,PhD,Accepted,I,2014,3.62,151,166,3.5,TRUE
15546,EPFL,CS,PhD,Rejected,I,2014,3.2,148,163,4,TRUE
15548,UC Berkeley,CS,PhD,Accepted,I,2014,3.91,157,170,4,TRUE
15553,Stanford,CS,PhD,Accepted,A,2014,3.7,160,164,5.5,TRUE
15555,ETH Zurich,CS,Masters,Accepted,I,2014,3.72,150,170,2.5,TRUE
15558,"University Of California, Irvine",CS,PhD,Accepted,I,2014,3.78,146,170,3,TRUE
15560,USC,CS,PhD,Accepted,A,2014,3.75,164,163,5,TRUE
15561,ETH Zurich,CS,Masters,Accepted,I,2014,3.7,154,169,4.5,TRUE
15562,"University Of California, San Diego (UCSD)",CS,Masters,Accepted,I,2014,3.7,154,169,4.5,TRUE
15563,"University Of California, San Diego",CS,Masters,Accepted,I,2014,4,161,163,4,TRUE
15565,Brown University,CS,PhD,Accepted,A,2014,3.94,163,170,4.5,TRUE
15571,Carnegie Mellon University,CS,Masters,Accepted,A,2014,3.78,159,170,5,TRUE
15572,Carnegie Melton University,CS,Masters,Accepted,A,2014,3.78,159,170,5,TRUE
15573,Carnegie Mellon University (CMU),CS,Masters,Accepted,I,2014,3.7,162,168,4,TRUE
15574,Vanderbilt University,CS,PhD,Accepted,A,2014,3.31,162,167,4.5,TRUE
15575,University Of Chicago,CS,Masters,Accepted,A,2014,3.89,167,168,5,TRUE
15576,Carnegie Mellon University (CMU),CS,Masters,Accepted,A,2014,3.73,163,169,5,TRUE
15578,Washington State University (WSU),CS,PhD,Accepted,I,2014,3.98,144,162,3,TRUE
15579,Washington State University (WSU),CS,PhD,Accepted,I,2014,3.98,162,144,3,TRUE
15580,University Of Southern California (USC),CS,Masters,Accepted,I,2014,3.5,153,168,3,TRUE
15582,Carnegie Mellon University (CMU),CS,Masters,Accepted,A,2014,3.86,170,164,4.5,TRUE
15584,Carnegie Mellon University,CS,Masters,Accepted,I,2014,4,164,168,5.5,TRUE
15585,Carnegie Mellon University,CS,Masters,Accepted,A,2014,3.63,166,168,4.5,TRUE
15590,Cornell University,CS,PhD,Accepted,U,2014,3.88,164,170,5,TRUE
15593,Princeton University,CS,PhD,Rejected,I,2014,4,156,170,3.5,TRUE
15594,Princeton,CS,PhD,Rejected,A,2014,3.78,165,170,4.5,TRUE
15598,Princeton,CS,PhD,Rejected,I,2014,3.9,146,168,3,TRUE
15602,Princeton,CS,PhD,Rejected,I,2014,3.6,167,166,5,TRUE
15603,Princeton University,CS,PhD,Rejected,I,2014,3.6,167,158,3,TRUE
15604,University Of Delaware,CS,PhD,Accepted,A,2014,3.8,162,164,4,TRUE
15605,Princeton,CS,PhD,Rejected,A,2014,3.8,162,164,4,TRUE
15615,Georgia Tech,CS,PhD,Rejected,I,2014,3.5,160,165,3.5,TRUE
15616,UC San Diego,CS,PhD,Rejected,I,2014,3.8,160,165,3.5,TRUE
15617,Louisville,CS,PhD,Accepted,I,2014,3.69,151,164,3,TRUE
15620,University Of Southern California,CS,PhD,Accepted,I,2014,3.75,154,170,3,TRUE
15623,University Of Cincinnati,CS,PhD,Accepted,A,2014,4,166,170,5.5,TRUE
15627,University Of South Florida,CS,PhD,Rejected,I,2014,3.51,153,163,3,TRUE
15628,Brown University,Other,PhD,Accepted,U,2014,3.89,149,165,4,TRUE
15629,Brown,CS,PhD,Accepted,A,2014,3.99,163,170,5,TRUE
15635,Cornell University,CS,PhD,Accepted,I,2014,3.6,157,161,3.5,TRUE
15641,UMass Amherst,CS,PhD,Accepted,I,2014,3.53,158,166,4,TRUE
15643,Yale,CS,Masters,Rejected,I,2014,3.8,153,170,3,TRUE
15655,Purdue University,CS,PhD,Accepted,A,2014,3.66,167,163,5.5,TRUE
15656,Cornell University,CS,PhD,Accepted,A,2014,3.8,165,169,5,TRUE
15675,Yale,CS,PhD,Rejected,A,2014,3.78,165,170,4.5,TRUE
15676,Yale University,CS,Masters,Rejected,U,2014,3.67,169,154,3.5,TRUE
15679,University Of Massachusetts Amherst (UMass),CS,PhD,Accepted,A,2014,3.99,163,170,5,TRUE
15681,Yale,CS,Masters,Rejected,I,2014,3.6,158,170,3.5,TRUE
15682,Yale,CS,PhD,Rejected,A,2014,3.5,159,170,3.5,TRUE
15685,University Of Maryland,CS,PhD,Accepted,A,2014,3.99,163,170,5,TRUE
15686,"University Of California, Irvine",CS,PhD,Accepted,I,2014,3.83,154,169,4,TRUE
15689,University Of Washington,CS,PhD,Rejected,U,2014,3.8,162,170,4,TRUE
15693,Carnegie Mellon University,CS,Masters,Rejected,I,2014,3.72,150,170,2.5,TRUE
15695,"University Of Illinois, Chicago",CS,Masters,Accepted,I,2014,3.6,148,159,3.5,TRUE
15697,Georgia Institute Of Technology,CS,PhD,Accepted,U,2014,3.8,162,170,4,TRUE
15698,"University Of California, Berkeley",CS,PhD,Accepted,A,2014,3.8,165,169,5,TRUE
15699,Stanford,CS,PhD,Rejected,A,2014,3.8,165,169,5,TRUE
15700,Massachusetts Institute Of Technology,CS,PhD,Accepted,A,2014,3.76,168,170,6,TRUE
15701,Cornell University,CS,PhD,Accepted,A,2014,4,163,170,4,TRUE
15702,Stanford,CS,PhD,Rejected,U,2014,4,155,155,4.5,TRUE
15703,Stanford University,CS,PhD,Rejected,I,2014,4,161,163,4,TRUE
15706,University Of Southern California,CS,PhD,Accepted,I,2014,4,162,170,4,TRUE
15709,Washington University In St. Louis,CS,PhD,Accepted,A,2014,3.72,159,167,4.5,TRUE
15710,Harvard,CS,PhD,Accepted,I,2014,3.8,160,166,4,TRUE
15711,University Of Southern California,CS,PhD,Accepted,I,2014,3.29,148,170,3,TRUE
15716,University Of Central Florida,CS,PhD,Accepted,U,2014,3.8,158,163,3.5,TRUE
15717,"University Of California, Berkeley",CS,PhD,Accepted,A,2014,4,165,167,4,TRUE
15719,Stanford,CS,PhD,Rejected,A,2014,3.75,164,163,5,TRUE
15720,Stanford,CS,PhD,Rejected,A,2014,3.83,157,167,4.5,TRUE
15721,University Of Washington,CS,PhD,Rejected,A,2014,3.83,157,167,4.5,TRUE
15724,Stanford,CS,PhD,Rejected,A,2014,3.8,170,167,6,TRUE
15725,Stanford University,CS,PhD,Rejected,I,2014,4,154,164,4,TRUE
15727,Stanford,CS,PhD,Rejected,A,2014,3.72,164,170,4,TRUE
15729,Carnegie Mellon University (CMU),CS,PhD,Rejected,I,2014,3.9,167,163,4,TRUE
15730,Carnegie Mellon University,CS,PhD,Rejected,I,2014,4,170,165,4.5,TRUE
15734,Stanford University,CS,PhD,Rejected,A,2014,3.9,167,170,4,TRUE
15735,Stanford University,CS,PhD,Rejected,I,2014,3.5,158,163,4,TRUE
15740,Stanford,CS,PhD,Rejected,I,2014,3.9,147,162,4,TRUE
15741,Georgia Institute Of Technology,CS,PhD,Accepted,I,2014,3.96,148,170,3,TRUE
15742,University Of Washington,CS,PhD,Rejected,I,2014,3.96,148,170,3,TRUE
15743,Georgia Institute Of Technology,CS,PhD,Accepted,I,2014,3.78,147,169,3,TRUE
15745,UC Berkeley,CS,PhD,Accepted,I,2014,4,159,169,3.5,TRUE
15746,Stanford University,CS,PhD,Rejected,I,2014,3.86,154,165,3.5,TRUE
15748,Stanford University,CS,PhD,Rejected,I,2014,3.73,168,153,4,TRUE
15752,Rensselaer Polytechnic Institute (RPI),CS,PhD,Accepted,A,2014,3.9,157,156,4,TRUE
15757,Stanford,CS,PhD,Rejected,I,2014,3.86,155,160,4.5,TRUE
15759,Stanford University,CS,PhD,Rejected,I,2014,3.76,164,170,3.5,TRUE
15762,Stanford University,CS,PhD,Rejected,A,2014,3.32,157,170,4,TRUE
15767,University Of Southern California (USC),CS,PhD,Accepted,I,2014,3.53,158,166,4,TRUE
15769,Stanford University,CS,PhD,Rejected,I,2014,3,146,170,4,TRUE
15779,Stanford,CS,PhD,Rejected,I,2014,4,156,170,3,TRUE
15793,Stanford,CS,PhD,Rejected,I,2014,3.84,159,170,4,TRUE
15799,University Of California Irvine,CS,PhD,Accepted,I,2014,3.7,161,165,3.5,TRUE
15803,Georgia Tech,CS,PhD,Accepted,I,2014,3.53,158,166,4,TRUE
15805,UC Berkeley,CS,PhD,Accepted,A,2014,3.89,169,168,5,TRUE
15807,Georgia Tech,CS,PhD,Accepted,A,2014,3.99,163,170,5,TRUE
15811,Georgia Institute Of Technology,CS,PhD,Accepted,I,2014,3.86,154,165,3.5,TRUE
15818,University Of Southern California (USC),CS,PhD,Accepted,A,2014,3.84,170,168,4.5,TRUE
15820,Berkeley,CS,PhD,Accepted,A,2014,4,163,170,4,TRUE
15821,Purdue University,CS,Masters,Accepted,A,2014,3.99,163,170,5,TRUE
15825,University Of Central Florida,CS,PhD,Accepted,I,2014,3.2,149,167,3,TRUE
15832,"University Of California, Santa Barbara (UCSB)",CS,PhD,Accepted,I,2014,3.86,154,165,3.5,TRUE
15836,Penn State,CS,PhD,Accepted,I,2014,3.75,158,158,3,TRUE
15842,"University Of California, Berkeley",CS,PhD,Accepted,U,2014,3.98,157,170,4.5,TRUE
15843,University Of California Berkeley,CS,PhD,Accepted,I,2014,3.99,159,170,3,TRUE
15847,Carnegie Mellon University,CS,PhD,Rejected,A,2014,3.75,164,163,5,TRUE
15848,University Of Chicago,CS,PhD,Accepted,A,2014,3.99,170,163,5,TRUE
15850,UC Berkeley,CS,PhD,Accepted,I,2014,3.94,169,156,3.5,TRUE
15851,UC Berkeley,CS,PhD,Accepted,A,2014,3.99,162,167,5,TRUE
15854,University Of Chicago,CS,PhD,Accepted,U,2014,3.72,157,167,3.5,TRUE
15855,Yildiz Technical University,CS,PhD,Accepted,A,2014,3.89,160,167,5,TRUE
15856,Stanford,CS,PhD,Accepted,A,2014,4,163,170,4,TRUE
15858,Carnegie Mellon University,CS,Masters,Accepted,I,2014,3.73,153,165,4,TRUE
15862,Northwestern University,CS,PhD,Rejected,I,2014,3,142,163,3.5,TRUE
15863,University Of Pennsylvania,CS,PhD,Accepted,A,2014,4,157,165,4,TRUE
15865,Stanford University,CS,Masters,Accepted,I,2014,3.8,157,150,3.5,TRUE
15866,"University Of Maryland, College Park",CS,PhD,Accepted,A,2014,4,157,165,4,TRUE
15869,University Of Central Florida,CS,PhD,Accepted,I,2014,3.2,144,162,3,TRUE
15870,University Of Delware,CS,Masters,Accepted,I,2014,3.5,155,156,4,TRUE
15871,University Of Southern California,CS,PhD,Accepted,I,2014,3.92,155,168,3.5,TRUE
15872,Carnegie Melon University,CS,PhD,Rejected,I,2014,3.3,159,166,3.5,TRUE
15875,Arizona State University,CS,Masters,Accepted,I,2014,3.7,155,166,,TRUE
15877,University Of Central Florida,CS,Masters,Accepted,I,2014,3.6,152,160,3.5,TRUE
15879,Carnegie Mellon University (LTI),CS,Masters,Accepted,I,2014,3.35,154,168,4,TRUE
15880,UC Irvine,CS,PhD,Accepted,I,2014,3.4,168,157,3.5,TRUE
15881,Washington State University (WSU),CS,PhD,Accepted,I,2014,3,153,164,3,TRUE
15892,UIUC,CS,Masters,Accepted,I,2014,3.98,151,164,4,TRUE
15897,Massachusetts Institute Of Technology(MIT),CS,PhD,Accepted,I,2014,3.9,165,169,4.5,TRUE
15898,Indiana University,CS,PhD,Accepted,A,2014,3.4,167,160,6,TRUE
15901,Purdue University,CS,Masters,Rejected,I,2014,3.3,161,161,4,TRUE
15902,Massachusetts Institute Of Technology (MIT),CS,PhD,Accepted,A,2014,4,163,170,4,TRUE
15906,MIT,CS,PhD,Accepted,I,2014,3.7,156,169,4,TRUE
15913,GaTech,CS,PhD,Accepted,I,2014,3.35,154,168,4,TRUE
15917,Georgia Tech,CS,PhD,Accepted,I,2014,3.7,156,169,4,TRUE
15923,Carnegie Mellon University,CS,Other,Rejected,I,2014,3.57,153,164,4,TRUE
15925,Carnegie Mellon University (CMU),CS,PhD,Rejected,I,2014,3,134,168,3,TRUE
15928,University Of Washington,CS,PhD,Rejected,I,2014,3.8,155,168,4,TRUE
15931,Carnegie Mellon University,CS,PhD,Accepted,U,2014,3.17,166,158,3.5,TRUE
15933,Ohio State University,CS,PhD,Accepted,A,2014,3.66,167,163,5.5,TRUE
15934,Carnegie Mellon University,CS,PhD,Accepted,I,2014,4,161,163,4,TRUE
15936,Carnegie Mellon University,CS,PhD,Accepted,A,2014,3.9,160,170,5,TRUE
15937,University Of North Carolina - Chapel Hill,CS,PhD,Accepted,A,2014,3.9,169,168,5,TRUE
15941,Carnegie Mellon University,CS,PhD,Accepted,A,2014,4,163,170,4,TRUE
15945,"University Of Illinois, Urbana-Champaign",CS,Masters,Accepted,A,2014,3.86,170,164,4.5,TRUE
15951,Purdue University,CS,PhD,Accepted,U,2014,3.8,162,170,4,TRUE
15952,"University Of Washington, Seattle",CS,PhD,Rejected,U,2014,3.68,160,166,3.5,TRUE
